edad,tieneHijos,cantidadHijos,genero,nivelEducativo,religiosidad,conservadorProgresista,userId,1_correct,2_correct,3_correct,4_correct,5_correct,6_correct,7_correct,8_correct,9_correct,10_correct,11_correct,12_correct
29,0,-999,1,6,12,100,325,1,0,1,0,0,1,1,1,0,0,1,1
36,1,1,2,6,24,60,326,1,1,0,1,1,1,0,1,0,0,1,1
33,0,-999,2,4,31,48,327,1,0,1,0,1,0,1,1,0,1,0,1
41,0,-999,1,5,10,93,328,1,1,1,0,0,0,0,1,1,0,1,0
42,1,1,2,6,59,49,329,0,1,1,1,0,0,0,0,0,1,0,0
18,0,-999,2,5,14,100,330,1,1,0,1,1,1,0,0,1,0,0,1
32,0,-999,1,6,13,87,331,1,1,0,1,0,0,1,1,1,1,1,1
26,0,-999,1,6,0,76,332,0,0,1,1,1,0,1,1,1,0,0,1
28,0,-999,2,6,82,100,333,1,0,1,1,1,1,0,0,1,0,1,1
29,0,-999,2,5,47,52,334,1,1,1,0,0,0,1,1,1,0,0,1
30,0,-999,2,5,0,100,335,1,1,1,1,0,0,1,1,1,1,1,1
27,0,-999,2,4,0,65,336,0,0,1,0,1,1,1,1,1,0,1,1
65,1,2,1,6,0,100,337,1,0,1,1,1,1,0,0,1,1,0,1
27,0,-999,2,6,19,89,338,1,1,1,1,0,0,1,1,1,0,0,0
30,0,-999,1,5,49,51,339,1,1,1,0,0,0,0,1,1,0,1,1
27,0,-999,1,5,12,81,340,0,1,1,1,1,1,0,1,1,1,0,1
25,0,-999,1,6,22,63,341,0,1,1,1,0,1,1,1,1,1,0,1
20,0,-999,3,5,0,47,342,0,1,1,1,1,1,1,1,0,1,1,1
18,0,-999,1,4,33,55,343,1,1,1,1,1,1,1,1,1,1,1,1
28,0,-999,1,5,11,100,344,0,1,1,1,0,1,1,0,1,0,1,0
27,0,-999,2,5,0,79,345,1,1,1,1,1,1,0,1,0,0,1,1
29,0,-999,1,6,78,68,346,1,0,1,0,1,1,1,1,1,0,1,1
19,0,-999,1,6,17,100,347,1,1,1,0,0,0,0,0,1,1,1,1
25,0,-999,1,6,58,100,348,1,1,0,1,0,1,0,0,1,1,1,0
22,0,-999,1,5,0,42,349,1,1,1,1,1,1,1,1,0,1,1,0
18,0,-999,2,4,0,72,350,1,0,0,1,1,1,1,1,1,1,0,1
25,0,-999,1,5,0,76,351,1,1,0,1,0,1,1,0,0,1,1,1
25,0,-999,1,5,0,95,352,1,1,1,0,1,1,1,0,1,0,1,0
38,0,-999,2,5,80,39,353,1,0,0,0,1,1,0,1,0,1,1,1
22,0,-999,2,5,0,81,354,1,1,1,1,1,0,1,0,1,0,0,1
27,0,-999,2,5,57,27,355,0,0,0,0,0,0,0,0,0,1,1,1
20,0,-999,2,5,0,53,356,1,1,1,1,1,0,0,0,0,1,0,1
37,1,3,1,4,18,81,357,1,1,1,1,1,1,1,1,1,1,1,1
21,0,-999,2,5,0,100,358,0,1,0,1,1,1,1,1,0,1,1,0
27,0,-999,1,4,0,100,359,1,1,1,1,1,0,1,1,0,1,1,1
38,0,-999,1,4,61,88,360,0,1,1,0,1,0,1,0,0,0,1,0
18,0,-999,2,5,0,30,361,1,1,1,0,1,1,1,1,1,0,0,1
19,0,-999,2,4,20,83,362,1,0,1,1,1,0,1,0,1,1,1,0
26,0,-999,2,5,0,100,363,1,0,1,1,0,1,1,1,1,1,0,0
24,0,-999,2,5,16,70,364,1,1,0,1,1,1,1,1,0,1,0,1
17,0,-999,1,3,14,82,365,0,1,1,1,0,1,1,1,1,1,1,0
28,0,-999,1,5,0,52,366,1,0,0,1,1,1,1,1,1,1,0,0
19,0,-999,2,3,2,80,367,1,1,0,0,1,1,1,1,1,1,1,0
18,0,-999,1,4,6,100,368,1,0,1,0,1,1,1,1,0,1,1,1
22,0,-999,1,5,0,78,369,0,0,1,1,0,1,1,1,1,0,1,0
17,0,-999,1,3,10,65,370,0,1,1,0,1,1,0,0,1,1,0,1
39,1,2,1,6,2,88,371,1,1,0,1,1,1,1,0,1,1,1,1
21,0,-999,2,5,0,74,372,1,1,1,1,1,1,1,1,1,0,0,0
20,0,-999,2,5,0,80,373,0,1,1,1,1,1,1,1,0,1,1,1
19,0,-999,1,5,74,100,374,1,1,0,1,0,0,1,1,1,1,0,1
35,0,-999,2,5,0,100,375,1,0,1,0,0,1,1,1,1,1,1,0
18,0,-999,1,3,17,75,376,0,1,1,1,1,1,1,1,1,1,1,1
11,0,-999,3,2,0,100,377,0,0,0,1,1,0,0,1,0,0,0,0
18,0,-999,2,5,0,96,378,0,0,1,1,1,0,0,1,1,0,1,0
33,1,2,2,6,3,64,379,1,0,0,1,1,0,0,1,0,1,1,0
17,0,-999,1,3,0,88,380,1,1,1,1,1,0,1,1,1,1,0,1
21,0,-999,2,4,83,81,381,0,1,1,1,0,1,1,0,0,1,1,0
35,1,2,2,5,13,29,382,0,1,0,1,1,1,1,0,0,1,1,0
28,0,-999,1,6,0,100,383,1,1,1,1,1,1,1,1,0,1,1,1
20,0,-999,1,4,26,100,384,0,1,0,0,0,0,0,1,1,1,1,0
42,1,1,2,6,4,100,385,0,0,1,1,1,0,1,1,0,0,1,0
29,0,-999,1,5,0,75,386,0,1,1,0,1,1,1,1,1,1,0,1
18,0,-999,2,5,36,88,387,1,1,1,1,0,1,1,1,1,0,1,1
37,0,-999,1,6,0,74,388,1,0,1,1,1,1,1,0,1,0,1,1
19,0,-999,2,5,0,65,389,1,0,1,0,1,1,0,1,1,1,1,1
19,0,-999,1,4,0,100,390,0,1,0,0,1,0,1,0,0,0,1,1
36,0,-999,2,6,0,92,391,1,1,1,1,1,1,1,1,1,0,0,1
29,1,1,2,6,68,45,392,1,0,0,0,1,1,1,1,1,1,0,0
28,0,-999,1,5,0,100,393,1,1,1,1,0,1,1,1,1,0,0,1
17,0,-999,1,3,1,62,394,1,1,1,0,1,1,0,1,0,1,1,1
35,0,-999,1,6,23,100,395,0,0,1,1,0,0,1,1,1,1,0,1
18,0,-999,1,5,9,68,396,0,0,0,0,1,1,1,1,1,1,0,1
25,0,-999,2,6,17,34,397,1,1,1,1,1,0,1,0,1,1,1,1
26,0,-999,1,5,26,60,398,1,1,0,0,1,0,1,1,1,0,0,0
34,0,-999,1,6,0,100,399,1,1,1,1,1,1,1,1,1,1,1,1
26,0,-999,2,6,0,47,400,0,1,1,1,1,0,1,1,0,1,1,0
21,0,-999,2,5,0,47,401,1,0,0,1,1,1,1,0,1,1,1,1
24,0,-999,2,5,11,49,402,0,1,1,0,1,0,0,1,1,1,0,0
23,0,-999,1,5,43,80,403,0,1,1,1,1,1,1,1,0,1,1,0
19,0,-999,1,5,0,89,404,1,1,1,0,1,1,1,0,1,1,1,1
19,0,-999,2,5,0,100,405,1,1,0,0,1,0,0,1,1,1,1,0
24,1,1,1,4,28,26,406,0,0,0,1,0,1,1,1,1,1,1,1
21,0,-999,1,5,18,79,407,1,0,1,1,0,1,0,1,1,1,1,1
34,0,-999,1,6,12,77,408,1,1,1,1,1,1,1,1,1,0,0,0
22,0,-999,1,5,0,49,409,1,1,1,0,1,1,0,0,1,1,1,1
23,0,-999,1,5,11,100,410,1,0,1,0,1,1,1,1,0,1,1,0
46,1,1,2,6,0,100,411,1,0,0,0,1,1,0,1,0,1,1,1
23,0,-999,2,5,12,59,412,1,1,1,1,1,0,1,0,1,1,1,0
46,1,1,2,6,23,75,413,0,0,0,1,0,0,0,1,0,0,0,0
49,0,-999,1,5,23,27,414,1,1,1,1,0,1,1,1,1,1,1,1
32,1,1,1,5,6,98,415,1,1,0,0,0,0,0,1,1,1,1,1
21,0,-999,1,5,0,69,416,0,1,0,1,1,0,1,1,1,0,1,1
25,0,-999,1,5,69,67,417,0,1,0,0,1,1,1,1,1,0,1,1
34,1,1,1,6,0,72,418,1,1,1,0,0,0,0,1,1,1,1,1
25,1,1,1,5,0,26,419,1,1,1,0,1,1,0,1,0,0,0,0
19,0,-999,1,5,0,89,420,1,1,1,1,0,0,1,1,1,1,0,1
20,0,-999,2,4,0,63,421,0,1,1,1,0,0,0,1,1,1,0,0
24,0,-999,1,5,86,78,422,1,1,1,0,1,0,1,0,1,1,0,1
25,0,-999,1,6,0,98,423,1,0,0,1,0,1,0,0,0,1,0,0
21,0,-999,3,5,0,75,424,0,0,0,1,0,0,1,0,1,1,0,1
51,1,1,2,5,2,70,425,0,1,1,0,1,0,0,1,0,0,0,1
24,0,-999,3,5,16,100,426,1,1,1,1,1,1,1,1,1,1,0,1
25,0,-999,2,5,0,100,427,0,1,1,1,0,0,1,1,1,0,1,1
46,1,1,1,6,66,88,428,1,0,1,1,1,1,0,1,1,0,1,0
28,0,-999,2,4,54,56,429,1,0,1,1,0,1,0,0,0,1,1,0
27,0,-999,1,5,0,81,430,0,0,0,0,1,0,0,1,1,0,0,1
22,0,-999,2,5,12,84,431,1,0,1,1,0,1,1,0,1,0,1,1
26,0,-999,1,5,9,87,432,1,1,1,1,0,0,1,1,1,0,1,0
21,0,-999,1,5,34,69,433,1,1,1,1,0,1,0,0,0,0,1,1
18,0,-999,1,4,19,100,434,0,1,0,1,0,0,0,0,1,1,1,0
54,1,3,1,6,2,75,435,1,0,1,1,1,1,0,1,1,1,1,1
22,0,-999,2,5,9,81,436,0,0,0,1,0,0,0,1,0,1,1,1
45,1,1,2,6,67,57,437,0,0,1,0,1,0,1,0,0,1,0,0
27,0,-999,1,5,14,82,438,1,0,1,0,0,0,1,1,1,1,0,1
58,1,1,1,4,45,52,439,1,1,1,1,0,0,1,1,1,1,0,1
26,0,-999,1,5,0,58,440,0,0,1,0,0,1,0,0,1,0,1,1
20,0,-999,1,4,0,43,441,1,1,0,0,0,1,1,0,1,1,1,0
23,0,-999,1,5,49,100,442,1,1,1,1,1,1,1,1,0,1,1,1
22,0,-999,3,5,0,53,443,1,1,1,0,0,1,1,0,0,1,0,1
21,0,-999,2,5,30,86,444,1,0,0,0,1,0,1,1,1,1,1,1
24,0,-999,1,5,65,89,445,1,0,0,0,1,1,0,1,1,0,0,1
20,0,-999,1,5,0,100,446,1,1,1,0,1,0,0,1,1,0,1,1
26,0,-999,2,5,4,97,447,0,1,0,0,0,1,1,1,1,0,1,1
30,1,1,1,6,17,51,448,1,0,0,0,1,0,1,0,0,0,0,1
27,0,-999,1,6,11,22,449,1,1,1,1,0,0,0,0,1,0,0,1
18,0,-999,1,4,25,87,450,0,1,1,1,1,0,1,1,0,1,0,0
34,0,-999,1,6,15,88,451,0,1,1,1,1,1,1,0,1,0,1,1
28,0,-999,2,5,0,84,452,1,1,1,1,1,0,0,0,0,0,1,1
27,0,-999,1,5,3,75,453,1,1,0,1,0,1,1,1,1,1,1,1
28,0,-999,1,6,0,63,454,1,1,1,0,1,0,0,1,1,0,1,1
20,0,-999,1,4,0,86,455,1,1,1,1,0,1,1,0,1,1,1,1
25,0,-999,2,5,19,29,456,0,0,1,1,1,1,0,1,1,1,0,0
29,0,-999,2,4,23,32,457,1,1,1,0,1,1,0,0,0,0,1,1
28,0,-999,1,5,0,49,458,0,1,0,1,0,1,1,0,0,0,0,0
21,0,-999,1,5,12,70,459,0,1,1,0,1,0,1,0,1,1,1,0
56,1,14,1,5,100,60,460,1,1,1,1,1,1,1,1,0,0,1,1
26,0,-999,2,6,56,55,461,0,1,1,1,1,0,1,1,1,0,1,0
25,0,-999,2,5,8,100,462,1,1,1,1,0,1,0,0,1,0,0,0
28,0,-999,1,5,12,70,463,0,0,1,1,1,0,0,1,0,1,1,1
20,0,-999,1,5,41,82,464,1,1,1,1,1,1,0,1,0,0,1,1
22,0,-999,1,5,64,48,465,1,0,0,0,0,0,1,1,1,0,0,0
26,0,-999,2,5,8,100,466,1,1,1,1,0,0,1,1,1,0,1,0
23,0,-999,1,5,33,63,467,1,0,1,0,1,1,1,1,0,0,1,0
27,0,-999,1,3,33,63,468,0,0,1,0,1,0,0,1,0,1,0,1
20,0,-999,2,3,19,49,469,0,0,1,1,0,0,0,0,1,0,0,0
33,0,-999,1,6,2,99,470,1,0,1,0,1,0,1,0,1,1,1,0
32,0,-999,1,6,40,58,471,1,0,1,1,1,0,0,1,1,0,1,0
28,0,-999,2,6,0,100,472,1,0,0,1,1,1,1,1,1,1,1,1
28,0,-999,1,6,0,68,473,1,1,1,1,1,1,0,1,1,1,1,0
22,0,-999,1,3,20,0,474,1,1,0,1,1,1,0,0,0,1,1,0
28,0,-999,2,5,16,84,475,1,1,1,1,1,1,0,0,0,1,1,0
23,0,-999,1,5,0,74,476,1,0,1,1,0,1,1,0,0,1,1,0
20,0,-999,2,5,0,61,477,1,1,1,1,1,0,0,0,1,0,1,1
28,0,-999,2,6,79,60,478,1,1,1,0,0,1,0,0,1,1,1,1
25,1,1,1,5,32,100,479,1,1,1,1,0,0,1,1,1,0,0,0
27,0,-999,1,5,1,78,480,1,0,1,1,0,1,0,1,0,1,0,1
24,0,-999,1,5,0,74,481,1,1,0,1,1,1,1,1,1,0,1,1
18,0,-999,2,4,24,88,482,1,1,1,1,1,0,1,1,1,0,0,1
22,0,-999,2,5,0,38,483,0,0,1,1,1,1,1,1,1,0,1,1
20,0,-999,1,4,36,64,484,1,1,1,1,1,0,0,1,1,1,0,1
16,0,-999,2,3,21,58,485,0,1,0,1,0,0,1,1,1,1,0,1
35,0,-999,1,6,30,66,486,0,1,1,0,1,1,1,1,1,1,0,0
20,0,-999,2,5,50,44,487,1,1,0,0,0,0,1,1,1,1,1,0
21,0,-999,2,5,16,63,488,0,1,1,0,1,0,0,1,0,1,1,0
16,0,-999,1,3,1,100,489,0,0,0,1,1,0,1,0,0,0,1,1
26,0,-999,1,4,16,45,490,1,1,0,0,1,0,1,0,1,1,0,0
21,0,-999,1,5,10,78,491,0,0,0,1,1,1,1,1,1,1,1,1
46,1,1,2,5,7,100,492,0,1,0,1,1,0,1,0,1,0,0,1
22,0,-999,2,5,30,52,493,0,1,0,1,0,0,1,0,1,0,1,0
25,0,-999,2,5,17,37,494,1,1,0,1,1,0,0,1,1,1,1,0
34,1,1,1,6,35,35,495,1,0,1,1,0,0,1,1,1,1,0,0
44,1,2,1,6,23,84,496,1,0,1,0,1,1,1,1,1,1,1,1
23,0,-999,1,5,0,49,497,1,1,1,0,0,0,1,1,1,1,1,1
24,0,-999,1,6,70,75,498,1,1,1,0,1,0,1,0,1,1,0,1
21,0,-999,1,5,13,82,499,0,0,0,1,1,1,1,1,1,0,0,1
27,0,-999,1,6,23,79,500,0,1,1,1,1,0,1,0,1,1,1,1
23,0,-999,1,5,23,78,501,0,1,1,0,1,1,1,1,1,0,1,0
16,0,-999,1,3,14,100,502,0,1,1,0,1,1,0,0,0,0,0,1
24,0,-999,1,6,61,80,503,1,1,1,1,0,1,1,1,1,1,0,1
33,0,-999,1,6,47,100,504,1,0,1,1,1,1,1,1,1,1,1,1
38,0,-999,2,4,1,100,505,1,0,0,1,1,1,1,1,1,1,0,0
38,1,2,2,4,71,77,506,0,1,0,0,1,1,1,0,0,0,0,1
23,0,-999,1,5,0,81,507,1,1,1,1,1,0,0,1,1,0,1,1
24,0,-999,1,5,0,79,508,0,1,1,1,0,1,1,0,1,1,1,0
24,0,-999,2,5,0,71,509,1,1,1,1,1,1,1,1,1,1,1,0
42,1,1,2,4,55,93,510,1,1,0,1,1,0,1,1,0,1,1,0
47,0,-999,1,4,32,59,511,0,0,0,0,1,0,0,0,0,1,1,0
29,0,-999,1,6,68,91,512,1,0,0,1,0,0,0,0,1,0,1,0
49,1,2,1,6,60,100,513,1,0,1,0,1,1,0,1,1,1,0,1
26,0,-999,2,6,0,55,514,1,1,1,1,0,1,1,0,0,1,1,0
32,0,-999,1,6,0,88,515,1,1,0,1,0,1,0,0,1,1,0,0
26,0,-999,2,6,31,69,516,0,0,1,1,0,1,1,0,1,0,1,0
29,0,-999,2,6,14,50,517,0,1,1,1,1,1,1,1,1,0,1,1
23,0,-999,2,5,0,100,518,1,1,1,1,1,1,0,0,1,0,1,1
22,0,-999,1,6,65,40,519,0,1,1,1,1,1,1,0,1,0,0,1
55,1,4,1,6,23,58,520,1,0,1,1,1,1,1,1,1,1,0,1
24,0,-999,2,5,34,75,521,0,1,1,1,1,1,1,1,0,1,1,1
33,0,-999,1,6,50,51,522,0,1,0,0,1,1,1,0,1,1,0,0
31,0,-999,1,5,0,100,523,1,0,1,0,1,0,1,0,1,0,1,1
40,1,1,2,6,37,69,524,0,0,1,0,1,1,0,1,0,0,1,0
27,0,-999,2,4,67,73,525,1,0,1,1,0,0,1,1,1,0,0,0
19,0,-999,3,4,42,54,526,1,1,0,1,1,0,1,1,0,0,0,1
32,0,-999,1,6,15,79,527,1,0,1,0,0,1,1,0,0,0,1,1
40,0,-999,1,6,0,56,528,1,0,1,0,0,1,1,1,1,1,0,1
23,0,-999,2,5,9,81,529,0,1,1,1,0,1,1,1,1,1,1,1
21,0,-999,1,4,9,65,530,0,1,0,1,1,0,1,0,0,1,0,1
22,0,-999,1,5,0,50,531,0,1,0,0,1,1,0,1,0,1,1,1
47,1,2,2,6,16,73,532,0,1,0,1,1,1,0,1,0,1,0,0
21,1,1,2,3,12,100,533,1,1,0,1,0,1,1,0,0,1,0,1
24,0,-999,1,5,0,61,534,1,1,0,0,0,0,1,0,0,1,1,1
25,0,-999,2,3,11,57,535,0,1,0,0,1,1,1,1,0,0,1,1
34,0,-999,2,5,0,100,536,1,1,0,1,0,1,0,1,1,1,0,0
18,0,-999,1,3,77,63,537,1,1,0,1,1,0,1,0,1,1,0,0
18,0,-999,2,5,29,64,538,0,0,1,0,1,0,0,1,1,1,1,0
21,0,-999,2,3,75,89,539,1,0,1,0,0,1,0,1,1,0,1,0
18,0,-999,1,5,29,68,540,0,0,1,1,1,0,1,1,0,0,1,1
21,0,-999,2,5,13,87,541,0,1,1,1,1,1,0,1,0,1,0,1
27,0,-999,1,6,0,71,542,1,0,1,1,1,0,0,1,1,1,0,0
19,0,-999,1,4,12,74,543,1,1,1,1,1,1,0,1,1,1,1,1
27,0,-999,2,5,0,0,544,1,0,1,0,0,1,1,1,1,1,1,1
25,0,-999,1,5,0,71,545,1,0,0,0,0,0,0,0,1,0,1,1
23,0,-999,1,5,87,80,546,0,0,0,1,1,1,1,1,0,1,1,1
38,1,2,2,5,53,63,547,0,0,0,1,0,1,0,0,1,1,0,1
26,0,-999,2,5,0,100,548,0,0,1,0,1,1,0,1,0,1,1,1
36,0,-999,1,6,45,87,549,1,1,1,1,1,1,1,1,1,1,1,0
26,0,-999,2,5,26,69,550,1,0,0,1,0,0,0,1,1,0,1,0
25,0,-999,1,5,59,67,551,0,1,1,1,1,0,1,1,0,0,1,1
21,0,-999,2,5,10,47,552,1,1,0,0,1,1,0,1,0,1,0,1
35,0,-999,2,6,2,82,553,0,1,1,0,0,1,1,0,1,0,1,1
19,0,-999,1,4,0,67,554,0,0,0,1,0,1,0,0,1,0,1,1
27,0,-999,2,5,0,100,555,1,0,1,1,0,1,1,1,0,1,1,1
31,0,-999,2,6,81,50,556,1,1,1,0,1,1,1,1,0,0,1,0
30,0,-999,1,6,20,79,557,0,0,1,0,1,1,0,1,1,1,1,1
41,1,12,1,5,79,67,558,1,0,0,0,0,1,1,1,1,1,0,0
20,0,-999,2,4,18,70,559,0,1,0,1,0,1,1,1,0,1,0,1
26,0,-999,2,6,0,57,560,0,1,0,0,0,1,0,1,0,1,0,0
18,0,-999,1,4,28,83,561,1,0,0,1,1,1,1,0,0,1,1,0
21,0,-999,2,4,0,62,562,1,1,1,1,1,0,1,1,1,1,0,1
36,1,3,1,5,43,70,563,0,0,1,0,0,1,1,1,1,1,1,1
32,0,-999,2,5,40,69,564,1,1,0,0,0,1,1,1,1,1,1,1
20,0,-999,2,3,77,72,565,1,1,1,0,1,1,1,1,1,1,1,0
21,0,-999,2,5,0,60,566,1,1,1,1,0,1,0,1,1,0,1,0
32,0,-999,1,6,0,100,567,1,0,0,1,1,1,1,1,1,1,1,1
34,1,1,1,6,19,79,568,0,0,0,1,1,0,1,1,1,1,1,1
32,0,-999,2,6,0,100,569,0,0,0,0,1,1,1,1,1,1,1,0
28,0,-999,1,6,14,85,570,1,0,1,0,1,0,1,0,1,1,1,0
26,1,1,1,5,49,49,571,1,0,1,1,1,0,1,1,0,1,1,1
24,0,-999,2,5,32,49,572,0,1,1,1,1,1,1,0,1,0,1,1
25,0,-999,2,5,0,65,573,0,1,0,0,0,1,1,1,0,1,0,1
20,0,-999,1,5,54,98,574,0,1,1,0,0,0,1,1,1,0,0,1
22,0,-999,1,6,18,51,575,1,1,1,0,1,1,1,1,1,1,1,1
21,0,-999,2,5,0,81,576,1,1,1,1,1,1,0,1,0,1,0,1
25,0,-999,2,5,3,77,577,0,1,1,0,1,0,0,0,0,1,0,1
35,1,1,2,6,46,51,578,1,1,0,0,0,1,1,1,1,0,1,1
21,0,-999,1,5,100,61,579,1,1,0,1,1,1,0,0,1,0,0,1
48,1,2,1,4,34,62,580,1,1,0,1,1,1,1,1,1,1,1,1
29,0,-999,1,6,10,100,581,1,1,0,1,1,1,1,1,1,1,1,1
24,0,-999,1,6,22,81,582,0,1,1,0,1,1,0,1,1,1,1,0
26,0,-999,2,6,0,74,583,1,0,0,0,0,0,0,1,0,0,1,1
22,0,-999,2,4,0,64,584,0,1,1,0,1,1,0,1,1,1,1,1
22,0,-999,1,4,26,49,585,1,0,0,1,0,1,1,0,1,0,1,0
28,0,-999,2,6,31,62,586,1,0,0,1,0,1,1,0,1,1,0,0
21,0,-999,2,3,0,100,587,0,1,0,0,1,1,0,1,1,0,1,0
22,0,-999,1,5,0,88,588,0,1,0,1,1,1,0,0,1,1,0,0
30,0,-999,1,6,0,100,589,1,1,1,1,1,0,1,0,1,1,1,0
21,0,-999,1,5,19,100,590,1,1,0,1,0,1,1,1,1,1,1,1
23,0,-999,2,5,0,100,591,1,0,1,0,0,1,1,0,0,0,0,1
21,0,-999,1,5,0,85,592,0,0,0,1,0,1,1,0,0,1,1,1
22,0,-999,2,4,8,32,593,1,1,1,1,0,0,0,1,1,0,1,0
22,0,-999,1,5,32,79,594,0,0,1,1,1,1,1,1,0,0,1,0
54,1,1,1,6,0,100,595,0,0,1,1,1,1,1,1,1,0,0,1
28,0,-999,2,6,0,78,596,1,1,0,1,1,1,1,0,1,1,1,1
21,0,-999,1,5,2,74,597,0,1,0,1,1,0,0,0,1,1,1,0
16,0,-999,1,3,23,100,598,1,0,0,1,1,0,1,1,0,1,0,0
25,0,-999,1,5,0,51,599,1,0,1,0,0,1,1,1,0,1,1,1
35,0,-999,2,6,0,70,600,1,0,1,0,1,1,1,0,1,0,1,1
17,0,-999,2,3,0,51,601,1,0,1,1,0,0,0,1,0,1,1,1
21,0,-999,1,5,0,49,602,0,1,1,0,0,1,1,1,1,0,1,0
26,0,-999,1,4,0,76,603,0,1,1,0,1,1,1,1,1,1,1,0
34,1,2,1,6,59,60,604,0,1,1,1,1,0,0,0,0,1,0,0
22,0,-999,2,5,0,21,605,0,0,0,1,1,1,0,0,1,1,0,1
22,0,-999,2,5,6,98,606,0,1,1,0,1,0,1,0,0,0,0,1
22,0,-999,2,5,22,26,607,1,1,0,1,1,0,0,1,0,0,1,0
21,0,-999,1,4,0,100,608,1,0,0,1,0,0,0,1,1,1,1,1
35,0,-999,1,6,0,74,609,1,1,0,1,0,1,1,0,0,1,0,1
37,1,1,1,6,59,86,610,1,0,1,1,1,1,0,1,1,1,0,1
30,0,-999,1,5,0,85,611,0,1,1,1,1,1,1,1,1,0,1,0
26,0,-999,2,6,2,54,612,1,1,1,0,1,0,1,1,0,1,0,1
61,1,3,1,4,31,32,613,1,1,1,1,0,1,0,1,1,0,0,1
19,0,-999,1,5,0,63,614,0,1,1,1,1,1,1,1,0,0,1,1
19,0,-999,1,4,0,74,615,1,1,1,0,0,0,0,0,1,0,1,1
19,0,-999,1,5,18,89,616,0,0,1,1,1,0,1,1,0,1,1,0
19,0,-999,2,4,0,60,617,1,0,1,1,1,0,1,1,1,1,0,1
21,0,-999,2,5,0,69,618,0,1,0,1,1,0,0,0,1,1,1,0
22,0,-999,2,5,78,11,619,1,0,1,1,0,1,0,1,0,1,1,1
30,0,-999,2,5,17,61,620,1,1,1,0,0,0,0,1,1,1,1,0
28,0,-999,2,4,58,60,621,1,1,1,1,0,0,1,1,1,0,0,1
24,0,-999,2,5,0,78,622,0,0,0,0,1,0,1,1,1,0,1,1
28,0,-999,2,5,59,100,623,1,0,0,1,1,1,1,1,1,0,1,1
24,0,-999,1,5,47,85,624,1,0,1,1,1,0,0,0,0,1,0,1
26,0,-999,2,6,0,100,625,0,1,1,1,1,1,1,1,0,0,0,1
26,1,1,1,5,21,79,626,1,1,1,1,1,1,1,1,1,1,0,1
30,0,-999,2,5,0,100,627,1,1,0,1,0,1,0,0,1,0,1,0
23,0,-999,2,5,60,88,628,1,0,1,1,1,0,1,0,1,1,1,0
21,0,-999,2,5,14,82,629,1,0,0,1,1,1,1,0,1,1,0,0
42,1,1,2,5,9,84,630,1,0,0,0,1,1,1,0,0,0,1,1
19,0,-999,1,4,0,0,631,1,1,0,1,0,1,1,0,1,0,0,0
27,0,-999,1,5,34,63,632,1,0,0,0,1,1,1,1,1,0,1,1
24,0,-999,1,5,19,100,633,1,1,0,0,1,1,0,1,1,1,1,1
39,1,1,2,6,57,62,634,1,0,1,0,0,1,0,1,1,0,1,1
43,0,-999,1,5,48,59,635,1,1,1,1,1,1,0,1,1,0,1,1
22,0,-999,2,4,0,68,636,0,1,1,1,1,0,0,1,0,1,0,1
23,0,-999,1,5,35,65,637,0,0,0,1,1,1,1,1,1,0,0,0
27,0,-999,1,5,0,100,638,1,1,0,1,1,0,1,0,1,0,0,1
26,0,-999,2,5,84,58,639,0,0,1,0,0,1,1,1,1,0,1,1
39,1,2,1,5,0,100,640,1,1,0,1,1,0,1,1,0,1,0,1
24,0,-999,2,5,0,76,641,1,1,1,0,0,0,1,1,1,1,1,0
35,1,2,1,4,0,59,642,1,1,1,0,0,1,0,1,1,1,1,1
21,0,-999,1,5,17,71,643,0,1,1,1,1,1,1,1,0,0,1,1
35,0,-999,2,5,13,75,644,1,1,1,1,1,1,0,1,1,1,1,1
22,0,-999,1,3,0,64,645,1,1,1,1,0,0,0,1,1,1,1,0
24,0,-999,2,5,29,73,646,0,1,0,1,1,0,1,1,0,1,0,1
33,0,-999,1,5,0,97,647,1,0,1,1,0,1,1,1,0,1,1,1
34,0,-999,1,5,0,92,648,1,0,1,1,1,1,1,0,0,1,1,1
22,0,-999,1,5,0,94,649,1,1,1,1,0,1,0,0,1,1,1,1
27,0,-999,1,4,23,81,650,0,0,0,0,1,0,0,1,1,0,0,0
23,0,-999,2,5,25,52,651,1,1,1,0,1,1,0,1,1,1,1,0
34,0,-999,1,6,61,26,652,1,1,1,1,1,1,1,1,0,1,0,0
23,1,1,2,4,25,44,653,1,0,0,0,1,1,1,0,1,0,1,0
25,0,-999,1,6,57,48,654,1,1,1,1,0,1,1,1,1,1,0,1
22,0,-999,1,4,38,86,655,0,1,0,1,1,1,0,1,0,1,1,0
31,1,1,2,6,32,81,656,1,1,0,1,1,0,1,1,1,0,0,0
37,1,1,2,5,33,61,657,1,0,0,1,1,1,1,1,1,1,0,0
22,0,-999,2,5,3,78,658,0,0,0,1,0,0,0,0,0,1,1,1
20,0,-999,1,4,48,57,659,1,0,0,1,0,1,1,0,0,0,1,0
33,1,1,1,6,0,98,660,1,1,1,1,1,0,1,0,0,1,0,1
40,1,2,2,6,34,82,661,1,0,0,1,0,1,1,0,1,0,1,1
19,0,-999,1,4,25,51,662,1,1,0,1,1,0,1,1,1,1,0,0
17,0,-999,1,4,56,69,663,1,1,0,1,0,1,0,0,0,1,1,1
24,0,-999,1,5,21,90,664,1,0,1,1,1,0,0,1,1,1,0,0
